シャガル,1345,1345,,名詞,一般,*,*,*,*,シャガル,シャガル,シャガル,0/3,*,し[ヤ]がる,*
アイテムお届け隊,1345,1345,,名詞,一般,*,*,*,*,アイテムお届け隊,アイテムオトドケタイ,アイテムオトドケタイ,0/10,*,あ[いてむおとどけたい,*
アイテムポーチ,1345,1345,,名詞,一般,*,*,*,*,アイテムポーチ,アイテムポーチ,アイテムポーチ,5/7,*,あ[いてむぽ]ーち,*
アイテムボックス,1345,1345,,名詞,一般,*,*,*,*,アイテムボックス,アイテムボックス,アイテムボックス,4/8,*,あ[いてむぼ]っくす,*
アイルーキッチン,1345,1345,,名詞,一般,*,*,*,*,アイルーキッチン,アイルーキッチン,アイルーキッチン,4/8,*,あ[いるーき]っちん,*
亜種,1345,1345,,名詞,一般,*,*,*,*,亜種,アシュ,アシュ,0/2,*,あ[しユ,*
糸拘束,1345,1345,,名詞,一般,*,*,*,*,糸拘束,イトコウソク,イトコウソク,4/6,*,い[とこう]そく,*
糸拘束状態,1345,1345,,名詞,一般,*,*,*,*,糸拘束状態,イトコウソクジョウタイ,イトコウソクジョウタイ,8/10,*,い[とこうそくじヨう]たい,*
イノリの壺,1345,1345,,名詞,一般,*,*,*,*,イノリの壺,イノリノツボ,イノリノツボ,0/6,*,い[のりのつぼ,*
うさ団子,1345,1345,,名詞,一般,*,*,*,*,うさ団子,ウサダンゴ,ウサダンゴ,3/5,*,う[さだ]んご,*
歌姫狩衛戦,1345,1345,,名詞,一般,*,*,*,*,歌姫狩衛戦,ウタヒメシュエイセン,ウタヒメシュエイセン,0/9,*,う[たひめしユえいせん,*
オトモン探検隊,1345,1345,,名詞,一般,*,*,*,*,オトモン探検隊,オトモンタンケンタイ,オトモンタンケンタイ,8/10,*,お[ともんたんけん]たい,*
鬼火,1345,1345,,名詞,一般,*,*,*,*,鬼火,オニビ,オニビ,2/3,*,お[に]び,*
鬼火やられ,1345,1345,,名詞,一般,*,*,*,*,鬼火やられ,オニビヤラレ,オニビヤラレ,4/6,*,お[にびや]られ,*
護石,1345,1345,,名詞,一般,*,*,*,*,護石,オマモリ,オマモリ,2/4,*,お[ま]もり,*
護石,1345,1345,,名詞,一般,*,*,*,*,護石,ゴセキ,ゴセキ,1/3,*,ご]せき,*
温泉ドリンク,1345,1345,,名詞,一般,*,*,*,*,温泉ドリンク,オンセンドリンク,オンセンドリンク,6/8,*,お[んせんどり]んく,*
傀異化,1345,1345,,名詞,一般,*,*,*,*,傀異化,カイイカ,カイイカ,2/4,*,か[い]いか,*
傀異調査クエスト,1345,1345,,名詞,一般,*,*,*,*,傀異調査クエスト,カイイチョウサクエスト,カイイチョウサクエスト,8/10,*,か[いいちヨうさくえ]すと,*
傀異錬成,1345,1345,,名詞,一般,*,*,*,*,傀異錬成,カイイレンセイ,カイイレンセイ,5/7,*,か[いいれん]せい,*
下位簡単クエスト,1345,1345,,名詞,一般,*,*,*,*,下位簡単クエスト,カイカンタンクエスト,カイカンタンクエスト,8/10,*,か[いかんたんくえ]すと,*
下位クエスト,1345,1345,,名詞,一般,*,*,*,*,下位クエスト,カイクエスト,カイクエスト,4/6,*,か[いくえ]すと,*
会心率,1345,1345,,名詞,一般,*,*,*,*,会心率,カイシンリツ,カイシンリツ,4/6,*,か[いしん]りつ,*
外装変更,1345,1345,,名詞,一般,*,*,*,*,外装変更,ガイソウヘンコウ,ガイソウヘンコウ,6/8,*,が[いそうへん]こう,*
開拓遊び,1345,1345,,名詞,一般,*,*,*,*,開拓遊び,カイタクアソビ,カイタクアソビ,5/7,*,か[いたくあ]そび,*
翔蟲,1345,1345,,名詞,一般,*,*,*,*,翔蟲,カケリムシ,カケリムシ,3/5,*,か[けり]むし,*
重音色,1345,1345,,名詞,一般,*,*,*,*,重音色,カサネイロ,カサネイロ,3/5,*,か[さね]いろ,*
重ね着装備,1345,1345,,名詞,一般,*,*,*,*,重ね着装備,カサネギソウビ,カサネギソウビ,5/7,*,か[さねぎそ]うび,*
雷属性,1345,1345,,名詞,一般,*,*,*,*,雷属性,カミナリゾクセイ,カミナリゾクセイ,6/8,*,か[みなりぞく]せい,*
狩人祭,1345,1345,,名詞,一般,*,*,*,*,狩人祭,カリウドサイ,カリウドサイ,4/6,*,か[りうど]さい,*
狩人珠,1345,1345,,名詞,一般,*,*,*,*,狩人珠,カリウドダマ,カリウドダマ,4/6,*,か[りうど]だま,*
ガンナー,1345,1345,,名詞,一般,*,*,*,*,ガンナー,ガンナー,ガンナー,0/4,*,が[んなー,*
キークエスト,1345,1345,,名詞,一般,*,*,*,*,キークエスト,キークエスト,キークエスト,4/6,*,き[ーくえ]すと,*
奇種,1345,1345,,名詞,一般,*,*,*,*,奇種,キシュ,キシュ,0/2,*,き[しユ,*
希少種,1345,1345,,名詞,一般,*,*,*,*,希少種,キショウシュ,キショウシュ,0/4,*,き[しヨうしユ,*
絆遺伝子,1345,1345,,名詞,一般,*,*,*,*,絆遺伝子,キズナイデンシ,キズナイデンシ,5/7,*,き[ずないで]んし,*
求人区,1345,1345,,名詞,一般,*,*,*,*,求人区,キュウジンク,キュウジンク,3/5,*,き[ユうじ]んく,*
救難信号,1345,1345,,名詞,一般,*,*,*,*,救難信号,キュウナンシンゴウ,キュウナンシンゴウ,6/8,*,き[ユうなんしん]ごう,*
凶暴個体,1345,1345,,名詞,一般,*,*,*,*,凶暴個体,キョウボウコタイ,キョウボウコタイ,5/7,*,き[ヨうぼうこ]たい,*
狂竜症,1345,1345,,名詞,一般,*,*,*,*,狂竜症,キョウリュウショウ,キョウリュウショウ,5/6,*,き[ヨうりユうし]ヨう,*
狂竜ウイルス,1345,1345,,名詞,一般,*,*,*,*,狂竜ウイルス,キョウリュウウイルス,キョウリュウウイルス,6/8,*,き[ヨうりユううい]るす,*
狂竜ウイルス研究所,1345,1345,,名詞,一般,*,*,*,*,狂竜ウイルス研究所,キョウリュウウイルスケンキュウショ,キョウリュウウイルスケンキュウショ,0/13,*,き[ヨうりユうういるすけんきユうしヨ,*
極限強化,1345,1345,,名詞,一般,*,*,*,*,極限強化,キョクゲンキョウカ,キョクゲンキョウカ,5/7,*,き[ヨくげんきヨ]うか,*
極限征伐戦,1345,1345,,名詞,一般,*,*,*,*,極限征伐戦,キョクゲンセイバツセン,キョクゲンセイバツセン,0/10,*,き[ヨくげんせいばつせん,*
斬り方補正,1345,1345,,名詞,一般,*,*,*,*,斬り方補正,キリカタホセイ,キリカタホセイ,5/7,*,き[りかたほ]せい,*
斬れ味,1345,1345,,名詞,一般,*,*,*,*,斬れ味,キレアジ,キレアジ,0/4,*,き[れあじ,*
グーク鍋,1345,1345,,名詞,一般,*,*,*,*,グーク鍋,グークナベ,グークナベ,3/5,*,ぐ[ーく]なべ,*
クラッチクロー,1345,1345,,名詞,一般,*,*,*,*,クラッチクロー,クラッチクロー,クラッチクロー,1/7,*,く[ら]っちく]ろー,*
激個体,1345,1345,,名詞,一般,*,*,*,*,激個体,ゲキコタイ,ゲキコタイ,3/5,*,げ[きこ]たい,*
原種,1345,1345,,名詞,一般,*,*,*,*,原種,ゲンシュ,ゲンシュ,0/3,*,げ[んしユ,*
攻撃力ブースト,1345,1345,,名詞,一般,*,*,*,*,攻撃力ブースト,コウゲキリョクブースト,コウゲキリョクブースト,8/10,*,こ[うげきりヨくぶー]すと,*
劫血やられ,1345,1345,,名詞,一般,*,*,*,*,劫血やられ,ゴウケツヤラレ,ゴウケツヤラレ,5/7,*,ご[うけつや]られ,*
剛種,1345,1345,,名詞,一般,*,*,*,*,剛種,ゴウシュ,ゴウシュ,0/3,*,ご[うしユ,*
剛・天,1345,1345,,名詞,一般,*,*,*,*,剛・天,ゴウ・テン,ゴウ・テン,1/5,*,ご]う・]て]ん,*
鋼膜個体,1345,1345,,名詞,一般,*,*,*,*,鋼膜個体,コウマクコタイ,コウマクコタイ,5/7,*,こ[うまくこ]たい,*
氷属性,1345,1345,,名詞,一般,*,*,*,*,氷属性,コオリゾクセイ,コオリゾクセイ,5/7,*,こ[おりぞく]せい,*
資源化,1345,1345,,名詞,一般,*,*,*,*,資源化,シゲンカ,シゲンカ,0/4,*,し[げんか,*
始種,1345,1345,,名詞,一般,*,*,*,*,始種,シシュ,シシュ,0/2,*,し[しユ,*
シジル,1345,1345,,名詞,一般,*,*,*,*,シジル,シジル,シジル,1/3,*,し]じる,*
至天征伐戦,1345,1345,,名詞,一般,*,*,*,*,至天征伐戦,シテンセイバツセン,シテンセイバツセン,0/9,*,し[てんせいばつせん,*
若個体,1345,1345,,名詞,一般,*,*,*,*,若個体,ジャクコタイ,ジャクコタイ,3/5,*,じ[ヤくこ]たい,*
重油拘束状態,1345,1345,,名詞,一般,*,*,*,*,重油拘束状態,ジュウユコウソクジョウタイ,ジュウユコウソクジョウタイ,8/11,*,じ[ユうゆこうそくじヨう]たい,*
手記帳,1345,1345,,名詞,一般,*,*,*,*,手記帳,シュキチョウ,シュキチョウ,3/4,*,し[ユきち]ヨう,*
狩猟船,1345,1345,,名詞,一般,*,*,*,*,狩猟船,シュリョウセン,シュリョウセン,0/5,*,し[ユりヨうせん,*
狩煉道,1345,1345,,名詞,一般,*,*,*,*,狩煉道,シュレンドウ,シュレンドウ,3/5,*,し[ユれん]どう,*
瘴気侵蝕状態,1345,1345,,名詞,一般,*,*,*,*,瘴気侵蝕状態,ショウキシンショクジョウタイ,ショウキシンショクジョウタイ,1/11,*,し]ヨうきしんしヨくじヨう]たい,*
磁力やられ,1345,1345,,名詞,一般,*,*,*,*,磁力やられ,ジリョクヤラレ,ジリョクヤラレ,5/6,*,じ[りヨく[や]られ,*
導蟲,1345,1345,,名詞,一般,*,*,*,*,導蟲,シルベムシ,シルベムシ,3/5,*,し[るべ]むし,*
スキルカフ,1345,1345,,名詞,一般,*,*,*,*,スキルカフ,スキルカフ,スキルカフ,3/5,*,す[きる]かふ,*
成長の古代碑,1345,1345,,名詞,一般,*,*,*,*,成長の古代碑,セイチョウノコダイヒ,セイチョウノコダイヒ,7/9,*,せ[いちヨうのこだ]いひ,*
全旋律効果延長,1345,1345,,名詞,一般,*,*,*,*,全旋律効果延長,ゼンセンリツコウカエンチョウ,ゼンセンリツコウカエンチョウ,11/13,*,ぜ[んせんりつこうかえんち]ヨう,*
遷悠種,1345,1345,,名詞,一般,*,*,*,*,遷悠種,センユウシュ,センユウシュ,0/5,*,せ[んゆう[し]ユ,*
双属性,1345,1345,,名詞,一般,*,*,*,*,双属性,ソウゾクセイ,ソウゾクセイ,4/6,*,そ[うぞく]せい,*
操竜,1345,1345,,名詞,一般,*,*,*,*,操竜,ソウリュウ,ソウリュウ,2/4,*,そ[うり]ユう,*
属性やられ,1345,1345,,名詞,一般,*,*,*,*,属性やられ,ゾクセイヤラレ,ゾクセイヤラレ,5/7,*,ぞ[くせいや]られ,*
ターゲットカメラ,1345,1345,,名詞,一般,*,*,*,*,ターゲットカメラ,ターゲットカメラ,ターゲットカメラ,6/8,*,た[ーげっとか]めら,*
大連続狩猟クエスト,1345,1345,,名詞,一般,*,*,*,*,大連続狩猟クエスト,ダイレンゾクシュリョウクエスト,ダイレンゾクシュリョウクエスト,11/13,*,だ[いれんぞくしユりヨうくえ]すと,*
弾切れ,1345,1345,,名詞,一般,*,*,*,*,弾切れ,タマキレ,タマキレ,0/4,*,た[まきれ,*
超越秘儀,1345,1345,,名詞,一般,*,*,*,*,超越秘儀,チョウエツヒギ,チョウエツヒギ,4/6,*,ち[ヨうえつ]ひぎ,*
鉄蟲糸技,1345,1345,,名詞,一般,*,*,*,*,鉄蟲糸技,テッチュウシギ,テッチュウシギ,0/6,*,て[っちユ[うしぎ,*
鉄蟲糸,1345,1345,,名詞,一般,*,*,*,*,鉄蟲糸,テッチュウシ,テッチュウシ,2/5,*,て[っちユ]うし,*
鉄蟲,1345,1345,,名詞,一般,*,*,*,*,鉄蟲,テッチュウ,テッチュウ,2/4,*,て[っち]ユう,*
辿異,1345,1345,,名詞,一般,*,*,*,*,辿異,テンイ,テンイ,1/3,*,て]んい,*
辿異種,1345,1345,,名詞,一般,*,*,*,*,辿異種,テンイシュ,テンイシュ,0/4,*,て[んい[し]ユ,*
辿異スキル,1345,1345,,名詞,一般,*,*,*,*,辿異スキル,テンイスキル,テンイスキル,4/6,*,て[んいす]きる,*
伝承の儀,1345,1345,,名詞,一般,*,*,*,*,伝承の儀,デンショウノギ,デンショウノギ,0/6,*,で[んしヨうのぎ,*
天廊遠征録,1345,1345,,名詞,一般,*,*,*,*,天廊遠征録,テンロウロウエンセイロク,テンロウロウエンセイロク,10/12,*,て[んろうろうえんせい]ろく,*
特異個体,1345,1345,,名詞,一般,*,*,*,*,特異個体,トクイコタイ,トクイコタイ,4/6,*,と[くいこ]たい,*
独行種,1345,1345,,名詞,一般,*,*,*,*,独行種,ドッコウシュ,ドッコウシュ,0/5,*,ど[っこうし]ユ,*
特殊種,1345,1345,,名詞,一般,*,*,*,*,特殊種,トクシュシュ,トクシュシュ,0/4,*,と[くしユしユ,*
二頭クエスト,1345,1345,,名詞,一般,*,*,*,*,二頭クエスト,ニトウクエスト,ニトウクエスト,5/7,*,に[とうくえ]すと,*
ニャンター,1345,1345,,名詞,一般,*,*,*,*,ニャンター,ニャンター,ニャンター,0/4,*,に[ヤんたー,*
ニャンタークエスト,1345,1345,,名詞,一般,*,*,*,*,ニャンタークエスト,ニャンタークエスト,ニャンタークエスト,6/8,*,に[ヤんたーくえ]すと,*
ニャンターモード,1345,1345,,名詞,一般,*,*,*,*,ニャンターモード,ニャンターモード,ニャンターモード,5/7,*,に[ヤんたーも]ーど,*
入門区,1345,1345,,名詞,一般,*,*,*,*,入門区,ニュウモンク,ニュウモンク,3/5,*,に[ユうも]んく,*
任務クエスト,1345,1345,,名詞,一般,*,*,*,*,任務クエスト,ニンムクエスト,ニンムクエスト,6/7,*,に[んむく[え]すと,*
ヌシ,1345,1345,,名詞,一般,*,*,*,*,ヌシ,ヌシ,ヌシ,1/2,*,ぬ]し,*
ネコスキル,1345,1345,,名詞,一般,*,*,*,*,ネコスキル,ネコスキル,ネコスキル,3/5,*,ね[こす]きる,*
バウンティ,1345,1345,,名詞,一般,*,*,*,*,バウンティ,バウンティ,バウンティ,0/4,*,ば[うんてイ,*
剥ぎ取り,1345,1345,,名詞,一般,*,*,*,*,剥ぎ取り,ハギトリ,ハギトリ,0/4,*,は[ぎとり,*
覇種,1345,1345,,名詞,一般,*,*,*,*,覇種,ハシュ,ハシュ,0/2,*,は[しユ,*
ヴォルヒール群島,1345,1345,,名詞,一般,*,*,*,*,ヴォルヒール群島,ヴォルヒールグントウ,ヴォルヒールグントウ,8/9,*,ゔ[オるひーるぐ[ん]とう,*
タブラディン群島,1345,1345,,名詞,一般,*,*,*,*,タブラディン群島,タブラディングントウ,タブラディングントウ,7/9,*,た[ぶらでイんぐん]とう,*
マラクジャ群島,1345,1345,,名詞,一般,*,*,*,*,マラクジャ群島,マラクジャグントウ,マラクジャグントウ,6/8,*,ま[らくじヤぐん]とう,*
バトルライン,1345,1345,,名詞,一般,*,*,*,*,バトルライン,バトルライン,バトルライン,4/6,*,ば[とるら]いん,*
パローネ大航祭,1345,1345,,名詞,一般,*,*,*,*,パローネ大航祭,パローネダイコウサイ,パローネダイコウサイ,8/10,*,ぱ[ろーねだいこう]さい,*
百竜強化,1345,1345,,名詞,一般,*,*,*,*,百竜強化,ヒャクリュウキョウカ,ヒャクリュウキョウカ,5/7,*,ひ[ヤくりユうきヨ]うか,*
百竜夜行,1345,1345,,名詞,一般,*,*,*,*,百竜夜行,ヒャクリュウヤコウ,ヒャクリュウヤコウ,5/7,*,ひ[ヤくりユうや]こう,*
プーギーレース,1345,1345,,名詞,一般,*,*,*,*,プーギーレース,プーギーレース,プーギーレース,5/7,*,ぷ[ーぎーれ]ーす,*
ファストトラベル,1345,1345,,名詞,一般,*,*,*,*,ファストトラベル,ファストトラベル,ファストトラベル,5/7,*,ふ[アすととら]べる,*
部位破壊,1345,1345,,名詞,一般,*,*,*,*,部位破壊,ブイハカイ,ブイハカイ,3/5,*,ぶ[いは]かい,*
武器内蔵弾,1345,1345,,名詞,一般,*,*,*,*,武器内蔵弾,ブキナイゾウダン,ブキナイゾウダン,6/8,*,ぶ[きないぞう]だん,*
武器倍率,1345,1345,,名詞,一般,*,*,*,*,武器倍率,ブキバイリツ,ブキバイリツ,4/6,*,ぶ[きばい]りつ,*
複合スキル,1345,1345,,名詞,一般,*,*,*,*,複合スキル,フクゴウスキル,フクゴウスキル,5/7,*,ふ[くごうす]きる,*
複属性,1345,1345,,名詞,一般,*,*,*,*,複属性,フクゾクセイ,フクゾクセイ,4/6,*,ふ[くぞく]せい,*
武具屋,1345,1345,,名詞,一般,*,*,*,*,武具屋,ブグヤ,ブグヤ,1/3,*,ぶ]ぐや,*
腐食やられ,1345,1345,,名詞,一般,*,*,*,*,腐食やられ,フショクヤラレ,フショクヤラレ,4/6,*,ふ[しヨくや]られ,*
二つ名スキル,1345,1345,,名詞,一般,*,*,*,*,二つ名スキル,フタツナスキル,フタツナスキル,5/7,*,ふ[たつなす]きる,*
二つ名装備,1345,1345,,名詞,一般,*,*,*,*,二つ名装備,フタツナソウビ,フタツナソウビ,0/7,*,ふ[たつなそうび,*
復帰区,1345,1345,,名詞,一般,*,*,*,*,復帰区,フッキク,フッキク,0/4,*,ふ[っきく,*
ふらっとハンター,1345,1345,,名詞,一般,*,*,*,*,ふらっとハンター,フラットハンター,フラットハンター,0/8,*,ふ[らっとは[んたー,*
ヘイト,1345,1345,,名詞,一般,*,*,*,*,ヘイト,ヘイト,ヘイト,1/3,*,へ]いと,*
変種,1345,1345,,名詞,一般,*,*,*,*,変種,ヘンシュ,ヘンシュ,0/3,*,へ[んしユ,*
マイガーデン,1345,1345,,名詞,一般,*,*,*,*,マイガーデン,マイガーデン,マイガーデン,4/6,*,ま[いがー]でん,*
マイセット,1345,1345,,名詞,一般,*,*,*,*,マイセット,マイセット,マイセット,0/5,*,ま[いせっと,*
マイトレ,1345,1345,,名詞,一般,*,*,*,*,マイトレ,マイトレ,マイトレ,0/4,*,ま[いとれ,*
マカ錬金,1345,1345,,名詞,一般,*,*,*,*,マカ錬金,マカレンキン,マカレンキン,4/6,*,ま[かれん]きん,*
マカ錬金屋,1345,1345,,名詞,一般,*,*,*,*,マカ錬金屋,マカレンキンヤ,マカレンキンヤ,5/7,*,ま[かれんき]んや,*
身だしなみチケット,1345,1345,,名詞,一般,*,*,*,*,身だしなみチケット,ミダシナミチケット,ミダシナミチケット,0/9,*,み[だしなみちけっと,*
盟勇クエスト,1345,1345,,名詞,一般,*,*,*,*,盟勇クエスト,メイイサムクエスト,メイイサムクエスト,7/9,*,め[いいさむくえ]すと,*
メゼポルタフェスタ,1345,1345,,名詞,一般,*,*,*,*,メゼポルタフェスタ,メゼポルタフェスタ,メゼポルタフェスタ,5/8,*,め[ぜぽるたふエ]すた,*
モーション値,1345,1345,,名詞,一般,*,*,*,*,モーション値,モーションチ,モーションチ,2/5,*,も[ーしヨ]んち,*
モンスターライド,1345,1345,,名詞,一般,*,*,*,*,モンスターライド,モンスターライド,モンスターライド,6/8,*,も[んすたーら]いど,*
モンニャン隊,1345,1345,,名詞,一般,*,*,*,*,モンニャン隊,モンニャンタイ,モンニャンタイ,4/6,*,も[んにヤん]たい,*
雪だるま状態,1345,1345,,名詞,一般,*,*,*,*,雪だるま状態,ユキダルマジョウタイ,ユキダルマジョウタイ,7/9,*,ゆ[きだるまじヨう]たい,*
よろず焼き,1345,1345,,名詞,一般,*,*,*,*,よろず焼き,ヨロズヤキ,ヨロズヤキ,3/5,*,よ[ろず]やき,*
ライドアクション,1345,1345,,名詞,一般,*,*,*,*,ライドアクション,ライドアクション,ライドアクション,5/7,*,ら[いどあくし]ヨん,*
ライドオン,1345,1345,,名詞,一般,*,*,*,*,ライドオン,ライドオン,ライドオン,3/5,*,ら[いど]おん,*
リポップ,1345,1345,,名詞,一般,*,*,*,*,リポップ,リポップ,リポップ,1/4,*,り[ぽ]っぷ,*
龍気,1345,1345,,名詞,一般,*,*,*,*,龍気,リュウキ,リュウキ,0/3,*,り[ユうき,*
竜人問屋,1345,1345,,名詞,一般,*,*,*,*,竜人問屋,リュウジントンヤ,リュウジントンヤ,5/7,*,り[ユうじんと]んや,*
龍属性,1345,1345,,名詞,一般,*,*,*,*,龍属性,リュウゾクセイ,リュウゾクセイ,4/6,*,り[ユうぞく]せい,*
龍封力,1345,1345,,名詞,一般,*,*,*,*,龍封力,リュウホウリョク,リュウホウリョク,5/6,*,り[ユうほう[り]ヨく,*
猟団,1345,1345,,名詞,一般,*,*,*,*,猟団,リョウダン,リョウダン,2/4,*,り[ヨう]だん,*
猟虫,1345,1345,,名詞,一般,*,*,*,*,猟虫,リョウチュウ,リョウチュウ,3/4,*,り[ヨうち]ユう,*
ルームサービス,1345,1345,,名詞,一般,*,*,*,*,ルームサービス,ルームサービス,ルームサービス,5/7,*,る[ーむさー]びす,*
烈種,1345,1345,,名詞,一般,*,*,*,*,烈種,レツシュ,レツシュ,0/3,*,れ[つしユ,*
裂傷,1345,1345,,名詞,一般,*,*,*,*,裂傷,レッショウ,レッショウ,0/4,*,れ[っしヨう,*
裂傷状態,1345,1345,,名詞,一般,*,*,*,*,裂傷状態,レッショウジョウタイ,レッショウジョウタイ,5/8,*,れ[っしヨうじヨう]たい,*
練気,1345,1345,,名詞,一般,*,*,*,*,練気,レンキ,レンキ,1/3,*,れ]んき,*
練気ゲージ,1345,1345,,名詞,一般,*,*,*,*,練気ゲージ,レンキゲージ,レンキゲージ,4/6,*,れ[んきげ]ーじ,*
10連よろず焼き,1345,1345,,名詞,一般,*,*,*,*,10連よろず焼き,ジュウレンヨロズヤキ,ジュウレンヨロズヤキ,7/9,*,じ[ユうれんよろず]やき,*
アイルー,1345,1345,,名詞,一般,*,*,*,*,アイルー,アイルー,アイルー,0/4,*,あ[いるー,*
アイルーフェイク,1345,1345,,名詞,一般,*,*,*,*,アイルーフェイク,アイルーフェイク,アイルーフェイク,4/7,*,あ[いるーふエ]いく,*
悪魔アイルー,1345,1345,,名詞,一般,*,*,*,*,悪魔アイルー,アクマアイルー,アクマアイルー,6/7,*,あ[くまあ[い]るー,*
オトモ,1345,1345,,名詞,一般,*,*,*,*,オトモ,オトモ,オトモ,1/3,*,お]とも,*
オトモスキル,1345,1345,,名詞,一般,*,*,*,*,オトモスキル,オトモスキル,オトモスキル,4/6,*,お[ともす]きる,*
オトモ装備,1345,1345,,名詞,一般,*,*,*,*,オトモ装備,オトモソウビ,オトモソウビ,0/6,*,お[ともそうび,*
オトモ道具,1345,1345,,名詞,一般,*,*,*,*,オトモ道具,オトモドウグ,オトモドウグ,4/6,*,お[ともど]うぐ,*
