ヱビスビール,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ヱビスビール,ヱビスビール,ヱビスビール,4/6,*,え[びすび]ーる
ヰズミ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ヰズミ,ヰズミ,ヰズミ,1/3,*,い]ずみ
コウチケンゴ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,コウチケンゴ,コウチケンゴ,コウチケンゴ,4/6,*,こ[うちけ]んご
ゲンロン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ゲンロン,ゲンロン,ゲンロン,2/4,*,げ[ん]ろん
ゲバル,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ゲバル,ゲバル,ゲバル,1/3,*,げ]ばる
ゲツプロ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ゲツプロ,ゲツプロ,ゲツプロ,2/4,*,げ[つぷろ
ゲッカンプロボーラー,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ゲッカンプロボーラー,ゲッカンプロボーラー,ゲッカンプロボーラー,8/10,*,げ[っかんぷろぼー]らー
ケーリー,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ケーリー,ケーリー,ケーリー,2/4,*,け[ありー
ケンピ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ケンピ,ケンピ,ケンピ,1/3,*,け]んぴ
ケンゴロー,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ケンゴロー,ケンゴロー,ケンゴロー,3/5,*,け[んご]ろー
ケン,1348,1348,10000,名詞,固有名詞,一般,*,*,*,ケン,ケン,ケン,1/2,*,け]ん
ケシオン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ケシオン,ケシオン,ケシオン,2/4,*,け[し]おん
ケイフローリスト,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ケイフローリスト,ケイフローリスト,ケイフローリスト,6/8,*,け[いふろーりすと
ケイタイモ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ケイタイモ,ケイタイモ,ケイタイモ,3/5,*,け[いたいも
グレーダ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,グレーダ,グレーダ,グレーダ,2/4,*,ぐ[れーだ
グレイ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,グレイ,グレイ,グレイ,1/3,*,ぐ[れ]ー
グランドバラエティーショー,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,グランドバラエティーショー,グランドバラエティーショー,グランドバラエティーショー,9/11,*,ぐ[らんどばらえてイーし]ヨー
グランダートユニオン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,グランダートユニオン,グランダートユニオン,グランダートユニオン,8/10,*,ぐ[らんだーとゆに]おん
グネモン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,グネモン,グネモン,グネモン,2/4,*,ぐ[ねもん
クーロンブロッケード,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クーロンブロッケード,クーロンブロッケード,クーロンブロッケード,8/10,*,く[ーろんぶろっけーど
クンバカルナ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クンバカルナ,クンバカルナ,クンバカルナ,4/6,*,く[んばかるな
クワクボリョウタ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クワクボリョウタ,クワクボリョウタ,クワクボリョウタ,5/7,*,く[わくぼりヨ]うた
クロヨシノボリ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クロヨシノボリ,クロヨシノボリ,クロヨシノボリ,5/7,*,く[ろよしの]ぼり
クロスセンス,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クロスセンス,クロスセンス,クロスセンス,4/6,*,く[ろすせ]んす
クロスオーバーイレブン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クロスオーバーイレブン,クロスオーバーイレブン,クロスオーバーイレブン,9/11,*,く[ろすおーばーいれ]ぶん
クロサワテツ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クロサワテツ,クロサワテツ,クロサワテツ,4/6,*,く[ろさわてつ
クロコダイルミユ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クロコダイルミユ,クロコダイルミユ,クロコダイルミユ,6/8,*,く[ろこだいる]みゆ
クレーム,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クレーム,クレーム,クレーム,2/4,*,く[れ]いむ
クレムリン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クレムリン,クレムリン,クレムリン,3/5,*,く[れむ]りん
クレッチャ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クレッチャ,クレッチャ,クレッチャ,2/4,*,く[れ]っちヤ
クルーピエ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クルーピエ,クルーピエ,クルーピエ,3/5,*,く[るー]ぴー
クルマンジー,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クルマンジー,クルマンジー,クルマンジー,4/6,*,く[るまんじー
クリスティーン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クリスティーン,クリスティーン,クリスティーン,4/6,*,く[りすてイ]ーん
クリアックス,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クリアックス,クリアックス,クリアックス,4/6,*,く[りあ]っくす
クラージュプラス,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クラージュプラス,クラージュプラス,クラージュプラス,5/7,*,く[らーじユ]ぷらす
クラブマニア,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クラブマニア,クラブマニア,クラブマニア,4/6,*,く[らぶま]にあ
クラギ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クラギ,クラギ,クラギ,1/3,*,く]らぎ
クライオワン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クライオワン,クライオワン,クライオワン,4/6,*,く[らいお]わん
クドキ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,クドキ,クドキ,クドキ,1/3,*,く[どき
ギークランド,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ギークランド,ギークランド,ギークランド,4/6,*,ぎ[ーくら]んど
ギンギラパラダイス,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ギンギラパラダイス,ギンギラパラダイス,ギンギラパラダイス,7/9,*,ぎ[んぎらぱらだ]いす
ギンギラパニック,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ギンギラパニック,ギンギラパニック,ギンギラパニック,6/8,*,ぎ[んぎらぱに]っく
ギャラクシーエージェンシー,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ギャラクシーエージェンシー,ギャラクシーエージェンシー,ギャラクシーエージェンシー,9/11,*,ぎ[ヤらくしーえーじエ]んしー
ギフトホールディングス,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ギフトホールディングス,ギフトホールディングス,ギフトホールディングス,8/10,*,ぎ[ふとほーるでイんぐす
ギザアーティスト,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ギザアーティスト,ギザアーティスト,ギザアーティスト,5/7,*,ぎ[ざあーて]イすと
ギガパーセク,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ギガパーセク,ギガパーセク,ギガパーセク,4/6,*,ぎ[がぱー]せく
キーフレーム,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キーフレーム,キーフレーム,キーフレーム,4/6,*,き[ーふれ]ーむ
キントレ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キントレ,キントレ,キントレ,2/4,*,き[ん]とれ
キンタカオ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キンタカオ,キンタカオ,キンタカオ,3/5,*,き[んた]かお
キングダム,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キングダム,キングダム,キングダム,3/5,*,き[んぐだむ
キリ,1348,1348,10000,名詞,固有名詞,一般,*,*,*,キリ,キリ,キリ,1/2,*,き]り
キラキラゲリラ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キラキラゲリラ,キラキラゲリラ,キラキラゲリラ,5/7,*,き[らきらげ]りら
キョウスケ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キョウスケ,キョウスケ,キョウスケ,2/4,*,き[ヨうすけ
キュートーシステム,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キュートーシステム,キュートーシステム,キュートーシステム,6/8,*,き[ユーとーしすてむ
キュムラント,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キュムラント,キュムラント,キュムラント,3/5,*,き[ユむらんと
キヤノンメディカルシステムズ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キヤノンメディカルシステムズ,キヤノンメディカルシステムズ,キヤノンメディカルシステムズ,11/13,*,き[ヤのんめでイかるしすてむず
キャラリートキッズ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キャラリートキッズ,キャラリートキッズ,キャラリートキッズ,6/8,*,き[ヤらりーとき]っず
キフジャパン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キフジャパン,キフジャパン,キフジャパン,3/5,*,き[ふじヤ]ぱん
キノシタケイタ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キノシタケイタ,キノシタケイタ,キノシタケイタ,5/7,*,き[のしたけ]いた
キッズスマイルホールディングス,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キッズスマイルホールディングス,キッズスマイルホールディングス,キッズスマイルホールディングス,12/14,*,き[っずすまいるほーるでイんぐす
キケン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キケン,キケン,キケン,1/3,*,き[けん
キクタショウ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,キクタショウ,キクタショウ,キクタショウ,3/5,*,き[くたし]ヨう
ガールズレコード,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ガールズレコード,ガールズレコード,ガールズレコード,6/8,*,が[ーるずれこ]ーど
ガーカガワ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ガーカガワ,ガーカガワ,ガーカガワ,3/5,*,が[ーか]がわ
ガルバンゾ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ガルバンゾ,ガルバンゾ,ガルバンゾ,3/5,*,が[るば]んそ
ガラガラ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ガラガラ,ガラガラ,ガラガラ,2/4,*,が[らがら
ガムガムパンチ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ガムガムパンチ,ガムガムパンチ,ガムガムパンチ,5/7,*,が[むがむぱ]んち
ガシァ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ガシァ,ガシァ,ガシァ,1/2,*,が[しア
ガイアポリス,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,ガイアポリス,ガイアポリス,ガイアポリス,4/6,*,が[いあぽ]りす
カーナビ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カーナビ,カーナビ,カーナビ,2/4,*,か[ーなび
カンバラクニエ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カンバラクニエ,カンバラクニエ,カンバラクニエ,5/7,*,か[んばらく]にえ
カンチ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カンチ,カンチ,カンチ,1/3,*,か]んち
カワダ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カワダ,カワダ,カワダ,1/3,*,か[わだ
カルロスニシオセルバンテス,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カルロスニシオセルバンテス,カルロスニシオセルバンテス,カルロスニシオセルバンテス,11/13,*,か[るろすにしおせるばん]てす
カルバートソン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カルバートソン,カルバートソン,カルバートソン,5/7,*,か[るばーと]そん
カリメン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カリメン,カリメン,カリメン,2/4,*,か[りめん
カラスウ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カラスウ,カラスウ,カラスウ,2/4,*,か[らすう
カモ,1348,1348,10000,名詞,固有名詞,一般,*,*,*,カモ,カモ,カモ,1/2,*,か]も
カムラマサル,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カムラマサル,カムラマサル,カムラマサル,4/6,*,か[むらま]さる
カミムラカズヤ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カミムラカズヤ,カミムラカズヤ,カミムラカズヤ,5/7,*,か[みむらか]ずや
カボチヤ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カボチヤ,カボチヤ,カボチヤ,2/4,*,か[ぼちヤ
カブキ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カブキ,カブキ,カブキ,1/3,*,か[ぶき
カフカ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カフカ,カフカ,カフカ,1/3,*,か]ふか
カバ,1348,1348,10000,名詞,固有名詞,一般,*,*,*,カバ,カバ,カバ,1/2,*,か]ば
カナディアンワールド,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カナディアンワールド,カナディアンワールド,カナディアンワールド,7/9,*,か[なでイあんわーるど
カテイカ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カテイカ,カテイカ,カテイカ,2/4,*,か[て]いか
カツヲ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カツヲ,カツヲ,カツヲ,1/3,*,か]つを
カップルズ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カップルズ,カップルズ,カップルズ,3/5,*,か]っぷるず
カッサダム,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カッサダム,カッサダム,カッサダム,3/5,*,か]っさだむ
カッサイマサト,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カッサイマサト,カッサイマサト,カッサイマサト,5/7,*,か]っさいま]さと
カジャラ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カジャラ,カジャラ,カジャラ,1/3,*,か[じ]ヤら
カサヰケンイチ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カサヰケンイチ,カサヰケンイチ,カサヰケンイチ,5/7,*,か[さいけん]いち
カクイチ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カクイチ,カクイチ,カクイチ,2/4,*,か[く]いち
カオリミクリヤ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カオリミクリヤ,カオリミクリヤ,カオリミクリヤ,5/7,*,か[おりみく]りや
カイトバルーン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カイトバルーン,カイトバルーン,カイトバルーン,5/7,*,か[いとばる]ーん
カイツーン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カイツーン,カイツーン,カイツーン,3/5,*,か[いつ]ーん
カイセイ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,カイセイ,カイセイ,カイセイ,2/4,*,か[い]せい
オールディーズ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オールディーズ,オールディーズ,オールディーズ,4/6,*,お]ーるでイーず
オールクーポンジャパン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オールクーポンジャパン,オールクーポンジャパン,オールクーポンジャパン,8/10,*,お[ーるくーぽんじヤぱん
オーボエ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オーボエ,オーボエ,オーボエ,2/4,*,お[ーぼー
オータムティアラ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オータムティアラ,オータムティアラ,オータムティアラ,5/7,*,お[ーたむて]イあら
オータケハヤト,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オータケハヤト,オータケハヤト,オータケハヤト,5/7,*,お[おたけは]やと
オージーフーズ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オージーフーズ,オージーフーズ,オージーフーズ,5/7,*,お[ーじーふ]ーず
オージーアイベンチャーキャピタル,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オージーアイベンチャーキャピタル,オージーアイベンチャーキャピタル,オージーアイベンチャーキャピタル,12/14,*,お[ーじーあいべんちヤーきヤぴたる
オークス,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オークス,オークス,オークス,2/4,*,お[ーくす
オンリー,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オンリー,オンリー,オンリー,2/4,*,お[んりー
オンギラト,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オンギラト,オンギラト,オンギラト,3/5,*,う[んぎ]らと
オンキヨーサウンド,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オンキヨーサウンド,オンキヨーサウンド,オンキヨーサウンド,7/9,*,お[んきヨ]ーさう]んど
オンガスジシマドジョウ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オンガスジシマドジョウ,オンガスジシマドジョウ,オンガスジシマドジョウ,8/10,*,お[んがすじしまどじ]ヨう
オレンジタワー,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オレンジタワー,オレンジタワー,オレンジタワー,5/7,*,お[れんじた]わー
オレンジアタッカーズ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オレンジアタッカーズ,オレンジアタッカーズ,オレンジアタッカーズ,8/10,*,お[れんじあた]っかーず
オプティ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オプティ,オプティ,オプティ,1/3,*,お]ぷてイ
オフィスマッサージ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オフィスマッサージ,オフィスマッサージ,オフィスマッサージ,6/8,*,お[ふイすまっさーじ
オノデラユキ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オノデラユキ,オノデラユキ,オノデラユキ,4/6,*,お[のでら]ゆき
オダクラユウ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オダクラユウ,オダクラユウ,オダクラユウ,4/6,*,お[だくら]ゆう
オゼキタツヤ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オゼキタツヤ,オゼキタツヤ,オゼキタツヤ,4/6,*,お[ぜきたつや
オセロマルチビジョン,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オセロマルチビジョン,オセロマルチビジョン,オセロマルチビジョン,7/9,*,お[せろまるちびじ]ヨん
オクダサトシ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オクダサトシ,オクダサトシ,オクダサトシ,4/6,*,お[くださ]とし
オキ,1348,1348,10000,名詞,固有名詞,一般,*,*,*,オキ,オキ,オキ,1/2,*,お]き
オカモトリツキ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オカモトリツキ,オカモトリツキ,オカモトリツキ,5/7,*,お[かもとり]つき
オカムラソウタ,1348,1348,-3000,名詞,固有名詞,一般,*,*,*,オカムラソウタ,オカムラソウタ,オカムラソウタ,5/7,*,お[かむらそ]うた
